FileName,Label,FileContent
InstructorStudentListAjaxPageAction.java,UI,"['util', 'hash', 'map', 'util', 'list', 'util', 'map', 'teammat', 'common', 'datatransf', 'section', 'detail', 'bundl', 'teammat', 'common', 'datatransf', 'team', 'detail', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'cours', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'except', 'entiti', 'doe', 'not', 'exist', 'except', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'url', 'teammat', 'ui', 'pagedata', 'instructor', 'student', 'list', 'ajax', 'page', 'data', 'teammates', 'ui', 'controller']"
InstructorStudentListPageAction.java,UI,"['util', 'array', 'list', 'util', 'collect', 'util', 'compar', 'util', 'hash', 'map', 'util', 'list', 'util', 'map', 'teammat', 'common', 'datatransf', 'attribut', 'cours', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'statu', 'messag', 'teammat', 'common', 'util', 'statu', 'messag', 'color', 'teammat', 'ui', 'datatransf', 'instructor', 'student', 'list', 'page', 'cours', 'data', 'teammat', 'ui', 'pagedata', 'instructor', 'student', 'list', 'page', 'data', 'teammates', 'ui', 'controller']"
InstructorStudentRecordsAjaxPageAction.java,UI,"['util', 'array', 'list', 'util', 'collect', 'util', 'iter', 'util', 'list', 'teammat', 'common', 'datatransf', 'feedback', 'session', 'result', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'session', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'session', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'except', 'entiti', 'doe', 'not', 'exist', 'except', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'statu', 'messag', 'teammat', 'common', 'util', 'statu', 'messag', 'color', 'teammat', 'ui', 'pagedata', 'instructor', 'student', 'record', 'ajax', 'page', 'data', 'teammates', 'ui', 'controller']"
InstructorStudentRecordsPageAction.java,UI,"['util', 'array', 'list', 'util', 'collect', 'util', 'iter', 'util', 'list', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'session', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'profil', 'attribut', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'common', 'util', 'statu', 'messag', 'teammat', 'common', 'util', 'statu', 'messag', 'color', 'teammat', 'ui', 'pagedata', 'instructor', 'student', 'record', 'page', 'data', 'teammates', 'ui', 'controller']"
LoginServlet.java,UI,"['io', 'ioexcept', 'javax', 'servlet', 'http', 'http', 'servlet', 'javax', 'servlet', 'http', 'http', 'servlet', 'request', 'javax', 'servlet', 'http', 'http', 'servlet', 'respons', 'teammat', 'common', 'datatransf', 'user', 'type', 'teammat', 'common', 'util', 'const', 'teammat', 'logic', 'api', 'gate', 'keeper', 'teammates', 'ui', 'controller']"
LogoutServlet.java,UI,"['io', 'ioexcept', 'javax', 'servlet', 'http', 'http', 'servlet', 'javax', 'servlet', 'http', 'http', 'servlet', 'request', 'javax', 'servlet', 'http', 'http', 'servlet', 'respons', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'string', 'helper', 'teammat', 'logic', 'api', 'gate', 'keeper', 'teammates', 'ui', 'controller']"
package-info.java,UI,"['teammates', 'ui', 'controller']"
PublicImageServlet.java,UI,"['io', 'ioexcept', 'util', 'map', 'javax', 'servlet', 'http', 'http', 'servlet', 'javax', 'servlet', 'http', 'http', 'servlet', 'request', 'javax', 'servlet', 'http', 'http', 'servlet', 'respons', 'com', 'googl', 'appengin', 'api', 'blobstor', 'blob', 'key', 'com', 'googl', 'appengin', 'api', 'blobstor', 'blobstor', 'servic', 'com', 'googl', 'appengin', 'api', 'blobstor', 'blobstor', 'servic', 'factori', 'teammat', 'common', 'datatransf', 'user', 'type', 'teammat', 'common', 'except', 'teammat', 'except', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'http', 'request', 'helper', 'teammat', 'common', 'util', 'log', 'messag', 'gener', 'teammat', 'common', 'util', 'logger', 'teammat', 'logic', 'api', 'gate', 'keeper', 'teammates', 'ui', 'controller']"
RedirectResult.java,UI,"['io', 'ioexcept', 'util', 'list', 'javax', 'servlet', 'http', 'http', 'servlet', 'request', 'javax', 'servlet', 'http', 'http', 'servlet', 'respons', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'util', 'statu', 'messag', 'teammates', 'ui', 'controller']"
ShowPageResult.java,UI,"['io', 'ioexcept', 'util', 'list', 'javax', 'servlet', 'servlet', 'except', 'javax', 'servlet', 'http', 'http', 'servlet', 'request', 'javax', 'servlet', 'http', 'http', 'servlet', 'respons', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'statu', 'messag', 'teammat', 'ui', 'pagedata', 'page', 'data', 'teammates', 'ui', 'controller']"
StudentCourseDetailsPageAction.java,UI,"['teammat', 'common', 'datatransf', 'attribut', 'cours', 'attribut', 'teammat', 'common', 'except', 'entiti', 'doe', 'not', 'exist', 'except', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'ui', 'pagedata', 'student', 'cours', 'detail', 'page', 'data', 'teammates', 'ui', 'controller']"
StudentCourseJoinAction.java,UI,"['teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'config', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'common', 'util', 'statu', 'messag', 'teammat', 'common', 'util', 'statu', 'messag', 'color', 'teammat', 'ui', 'pagedata', 'student', 'cours', 'join', 'confirm', 'page', 'data', 'teammates', 'ui', 'controller']"
StudentCourseJoinAuthenticatedAction.java,UI,"['util', 'list', 'teammat', 'common', 'datatransf', 'attribut', 'cours', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'session', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'profil', 'attribut', 'teammat', 'common', 'except', 'entiti', 'doe', 'not', 'exist', 'except', 'teammat', 'common', 'except', 'invalid', 'paramet', 'except', 'teammat', 'common', 'except', 'join', 'cours', 'except', 'teammat', 'common', 'except', 'unauthor', 'access', 'except', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'logger', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'common', 'util', 'statu', 'messag', 'teammat', 'common', 'util', 'statu', 'messag', 'color', 'teammates', 'ui', 'controller']"
StudentFeedbackResultsPageAction.java,UI,"['util', 'list', 'util', 'map', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'except', 'entiti', 'doe', 'not', 'exist', 'except', 'teammat', 'common', 'except', 'unauthor', 'access', 'except', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'statu', 'messag', 'teammat', 'common', 'util', 'statu', 'messag', 'color', 'teammat', 'ui', 'pagedata', 'student', 'feedback', 'result', 'page', 'data', 'teammates', 'ui', 'controller']"
StudentFeedbackSubmissionEditPageAction.java,UI,"['teammat', 'common', 'datatransf', 'feedback', 'session', 'question', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'session', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'except', 'entiti', 'doe', 'not', 'exist', 'except', 'teammat', 'common', 'util', 'const', 'teammates', 'ui', 'controller']"
StudentFeedbackSubmissionEditSaveAction.java,UI,"['teammat', 'common', 'datatransf', 'feedback', 'session', 'question', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'session', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'except', 'entiti', 'doe', 'not', 'exist', 'except', 'teammat', 'common', 'except', 'invalid', 'paramet', 'except', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'logger', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammates', 'ui', 'controller']"
StudentHomePageAction.java,UI,"['util', 'array', 'list', 'util', 'hash', 'map', 'util', 'list', 'util', 'map', 'teammat', 'common', 'datatransf', 'cours', 'detail', 'bundl', 'teammat', 'common', 'datatransf', 'feedback', 'session', 'detail', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'session', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'except', 'entiti', 'doe', 'not', 'exist', 'except', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'statu', 'messag', 'teammat', 'common', 'util', 'statu', 'messag', 'color', 'teammat', 'ui', 'pagedata', 'student', 'home', 'page', 'data', 'teammates', 'ui', 'controller']"
StudentProfileCreateFormUrlAction.java,UI,"['com', 'googl', 'appengin', 'api', 'blobstor', 'blobstor', 'failur', 'except', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'googl', 'cloud', 'storag', 'helper', 'teammat', 'common', 'util', 'logger', 'teammat', 'common', 'util', 'url', 'teammat', 'ui', 'pagedata', 'student', 'profil', 'creat', 'form', 'url', 'ajax', 'page', 'data', 'teammates', 'ui', 'controller']"
StudentProfileEditSaveAction.java,UI,"['teammat', 'common', 'datatransf', 'attribut', 'student', 'profil', 'attribut', 'teammat', 'common', 'except', 'entiti', 'doe', 'not', 'exist', 'except', 'teammat', 'common', 'except', 'invalid', 'paramet', 'except', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'common', 'util', 'statu', 'messag', 'teammat', 'common', 'util', 'statu', 'messag', 'color', 'teammat', 'common', 'util', 'string', 'helper', 'teammates', 'ui', 'controller']"
StudentProfilePageAction.java,UI,"['teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'logger', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'ui', 'pagedata', 'student', 'profil', 'page', 'data', 'teammates', 'ui', 'controller']"
StudentProfilePictureAction.java,UI,"['teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'profil', 'attribut', 'teammat', 'common', 'except', 'entiti', 'doe', 'not', 'exist', 'except', 'teammat', 'common', 'except', 'invalid', 'paramet', 'except', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'logger', 'teammat', 'common', 'util', 'string', 'helper', 'teammates', 'ui', 'controller']"
StudentProfilePictureEditAction.java,UI,"['io', 'ioexcept', 'com', 'googl', 'appengin', 'api', 'blobstor', 'blob', 'key', 'com', 'googl', 'appengin', 'api', 'imag', 'composit', 'transform', 'com', 'googl', 'appengin', 'api', 'imag', 'imag', 'com', 'googl', 'appengin', 'api', 'imag', 'imag', 'servic', 'com', 'googl', 'appengin', 'api', 'imag', 'imag', 'servic', 'factori', 'com', 'googl', 'appengin', 'api', 'imag', 'output', 'set', 'com', 'googl', 'appengin', 'api', 'imag', 'transform', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'googl', 'cloud', 'storag', 'helper', 'teammat', 'common', 'util', 'statu', 'messag', 'teammat', 'common', 'util', 'statu', 'messag', 'color', 'teammates', 'ui', 'controller']"
StudentProfilePictureUploadAction.java,UI,"['io', 'ioexcept', 'io', 'input', 'stream', 'util', 'list', 'util', 'map', 'com', 'googl', 'appengin', 'api', 'blobstor', 'blob', 'info', 'com', 'googl', 'appengin', 'api', 'blobstor', 'blob', 'key', 'com', 'googl', 'appengin', 'api', 'blobstor', 'blobstor', 'failur', 'except', 'com', 'googl', 'appengin', 'api', 'blobstor', 'blobstor', 'input', 'stream', 'com', 'googl', 'appengin', 'api', 'blobstor', 'blobstor', 'servic', 'factori', 'teammat', 'common', 'except', 'entiti', 'doe', 'not', 'exist', 'except', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'googl', 'cloud', 'storag', 'helper', 'teammat', 'common', 'util', 'statu', 'messag', 'teammat', 'common', 'util', 'statu', 'messag', 'color', 'teammates', 'ui', 'controller']"
InstructorFeedbackResultsPageViewType.java,UI,"['teammates', 'ui', 'datatransfer']"
InstructorStudentListPageCourseData.java,UI,"['teammat', 'common', 'datatransf', 'attribut', 'cours', 'attribut', 'teammates', 'ui', 'datatransfer']"
package-info.java,UI,"['teammates', 'ui', 'datatransfer']"
AdminAccountDetailsPageData.java,UI,"['util', 'array', 'list', 'util', 'list', 'teammat', 'common', 'datatransf', 'cours', 'detail', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'cours', 'attribut', 'teammat', 'ui', 'templat', 'admin', 'account', 'detail', 'instructor', 'cours', 'list', 'tabl', 'row', 'teammat', 'ui', 'templat', 'admin', 'account', 'detail', 'student', 'cours', 'list', 'tabl', 'row', 'teammates', 'ui', 'pagedata']"
AdminAccountManagementPageData.java,UI,"['util', 'array', 'list', 'util', 'list', 'util', 'map', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'ui', 'templat', 'admin', 'account', 'manag', 'account', 'tabl', 'row', 'teammates', 'ui', 'pagedata']"
AdminActivityLogPageData.java,UI,"['lang', 'reflect', 'field', 'text', 'pars', 'except', 'text', 'simpl', 'date', 'format', 'util', 'array', 'list', 'util', 'calendar', 'util', 'date', 'util', 'list', 'util', 'time', 'zone', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'except', 'invalid', 'paramet', 'except', 'teammat', 'common', 'util', 'activ', 'log', 'entri', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'string', 'helper', 'teammat', 'common', 'util', 'time', 'helper', 'teammat', 'ui', 'templat', 'admin', 'activ', 'log', 'tabl', 'row', 'teammates', 'ui', 'pagedata']"
AdminEmailComposePageData.java,UI,"['teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'admin', 'email', 'attribut', 'teammates', 'ui', 'pagedata']"
AdminEmailCreateGroupReceiverListUploadUrlAjaxPageData.java,UI,"['teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammates', 'ui', 'pagedata']"
AdminEmailDraftPageData.java,UI,"['util', 'list', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'admin', 'email', 'attribut', 'teammates', 'ui', 'pagedata']"
AdminEmailLogPageData.java,UI,"['text', 'pars', 'except', 'text', 'simpl', 'date', 'format', 'util', 'array', 'list', 'util', 'calendar', 'util', 'date', 'util', 'list', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'except', 'invalid', 'paramet', 'except', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'email', 'log', 'entri', 'teammat', 'common', 'util', 'string', 'helper', 'teammat', 'common', 'util', 'time', 'helper', 'teammat', 'ui', 'templat', 'admin', 'email', 'tabl', 'row', 'teammates', 'ui', 'pagedata']"
AdminEmailPageData.java,UI,"['util', 'array', 'list', 'util', 'list', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'admin', 'email', 'attribut', 'teammat', 'ui', 'templat', 'admin', 'draft', 'email', 'row', 'teammat', 'ui', 'templat', 'admin', 'draft', 'email', 'tabl', 'teammat', 'ui', 'templat', 'admin', 'email', 'action', 'teammat', 'ui', 'templat', 'admin', 'sent', 'email', 'row', 'teammat', 'ui', 'templat', 'admin', 'sent', 'email', 'tabl', 'teammat', 'ui', 'templat', 'admin', 'trash', 'email', 'action', 'teammat', 'ui', 'templat', 'admin', 'trash', 'email', 'row', 'teammat', 'ui', 'templat', 'admin', 'trash', 'email', 'tabl', 'teammates', 'ui', 'pagedata']"
AdminEmailSentPageData.java,UI,"['util', 'list', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'admin', 'email', 'attribut', 'teammates', 'ui', 'pagedata']"
AdminEmailTrashPageData.java,UI,"['util', 'list', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'admin', 'email', 'attribut', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'url', 'teammates', 'ui', 'pagedata']"
AdminHomePageData.java,UI,"['teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammates', 'ui', 'pagedata']"
AdminSearchPageData.java,UI,"['util', 'array', 'list', 'util', 'hash', 'map', 'util', 'list', 'util', 'map', 'teammat', 'common', 'datatransf', 'instructor', 'search', 'result', 'bundl', 'teammat', 'common', 'datatransf', 'student', 'search', 'result', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'config', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'common', 'util', 'string', 'helper', 'teammat', 'ui', 'templat', 'admin', 'search', 'instructor', 'row', 'teammat', 'ui', 'templat', 'admin', 'search', 'instructor', 'tabl', 'teammat', 'ui', 'templat', 'admin', 'search', 'student', 'feedback', 'session', 'teammat', 'ui', 'templat', 'admin', 'search', 'student', 'link', 'teammat', 'ui', 'templat', 'admin', 'search', 'student', 'row', 'teammat', 'ui', 'templat', 'admin', 'search', 'student', 'tabl', 'teammates', 'ui', 'pagedata']"
AdminSessionsPageData.java,UI,"['util', 'array', 'list', 'util', 'date', 'util', 'list', 'util', 'map', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'session', 'attribut', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'string', 'helper', 'teammat', 'common', 'util', 'time', 'helper', 'teammat', 'common', 'util', 'url', 'teammat', 'ui', 'templat', 'admin', 'feedback', 'session', 'row', 'teammat', 'ui', 'templat', 'admin', 'filter', 'teammat', 'ui', 'templat', 'institut', 'panel', 'teammates', 'ui', 'pagedata']"
AdminStudentGoogleIdResetPageData.java,UI,"['teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammates', 'ui', 'pagedata']"
CourseStatsPageData.java,UI,"['teammat', 'common', 'datatransf', 'cours', 'detail', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammates', 'ui', 'pagedata']"
CreateImageUploadUrlAjaxPageData.java,UI,"['teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammates', 'ui', 'pagedata']"
FeedbackSessionStatsPageData.java,UI,"['teammat', 'common', 'datatransf', 'feedback', 'session', 'detail', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammates', 'ui', 'pagedata']"
FeedbackSubmissionEditPageData.java,UI,"['util', 'array', 'list', 'util', 'list', 'util', 'map', 'teammat', 'common', 'datatransf', 'feedback', 'session', 'question', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'util', 'config', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'common', 'util', 'string', 'helper', 'teammat', 'ui', 'templat', 'feedback', 'submiss', 'edit', 'question', 'teammat', 'ui', 'templat', 'feedback', 'submiss', 'edit', 'respons', 'teammat', 'ui', 'templat', 'student', 'feedback', 'submiss', 'edit', 'question', 'with', 'respons', 'teammates', 'ui', 'pagedata']"
FileUploadPageData.java,UI,"['teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammates', 'ui', 'pagedata']"
InstructorCourseDetailsPageData.java,UI,"['util', 'array', 'list', 'util', 'hash', 'map', 'util', 'list', 'util', 'map', 'teammat', 'common', 'datatransf', 'cours', 'detail', 'bundl', 'teammat', 'common', 'datatransf', 'section', 'detail', 'bundl', 'teammat', 'common', 'datatransf', 'team', 'detail', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'url', 'teammat', 'ui', 'templat', 'element', 'tag', 'teammat', 'ui', 'templat', 'student', 'list', 'section', 'data', 'teammates', 'ui', 'pagedata']"
InstructorCourseEditPageData.java,UI,"['util', 'array', 'list', 'util', 'list', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'cours', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'ui', 'templat', 'cours', 'edit', 'instructor', 'panel', 'teammat', 'ui', 'templat', 'element', 'tag', 'teammates', 'ui', 'pagedata']"
InstructorCourseEnrollPageData.java,UI,"['teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammates', 'ui', 'pagedata']"
InstructorCourseEnrollResultPageData.java,UI,"['util', 'array', 'list', 'util', 'list', 'teammat', 'common', 'datatransf', 'student', 'updat', 'statu', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'logger', 'teammat', 'ui', 'templat', 'enrol', 'result', 'panel', 'teammates', 'ui', 'pagedata']"
InstructorCourseJoinConfirmationPageData.java,UI,"['teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammates', 'ui', 'pagedata']"
InstructorCoursesPageData.java,UI,"['util', 'array', 'list', 'util', 'list', 'util', 'map', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'cours', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'ui', 'templat', 'activ', 'cours', 'tabl', 'teammat', 'ui', 'templat', 'activ', 'cours', 'tabl', 'row', 'teammat', 'ui', 'templat', 'archiv', 'cours', 'tabl', 'teammat', 'ui', 'templat', 'archiv', 'cours', 'tabl', 'row', 'teammat', 'ui', 'templat', 'element', 'tag', 'teammates', 'ui', 'pagedata']"
InstructorCourseStudentDetailsEditPageData.java,UI,"['teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammates', 'ui', 'pagedata']"
InstructorCourseStudentDetailsPageData.java,UI,"['teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'profil', 'attribut', 'teammat', 'ui', 'templat', 'student', 'info', 'tabl', 'teammat', 'ui', 'templat', 'student', 'profil', 'teammates', 'ui', 'pagedata']"
InstructorFeedbackEditCopyData.java,UI,"['teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'util', 'url', 'teammates', 'ui', 'pagedata']"
InstructorFeedbackEditCopyPageData.java,UI,"['util', 'list', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'cours', 'attribut', 'teammates', 'ui', 'pagedata']"
InstructorFeedbackEditPageData.java,UI,"['util', 'array', 'list', 'util', 'hash', 'map', 'util', 'list', 'util', 'map', 'com', 'googl', 'appengin', 'api', 'datastor', 'text', 'teammat', 'common', 'datatransf', 'feedback', 'particip', 'type', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'session', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'datatransf', 'question', 'feedback', 'question', 'detail', 'teammat', 'common', 'datatransf', 'question', 'feedback', 'question', 'type', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'config', 'teammat', 'common', 'util', 'const', 'teammat', 'ui', 'templat', 'element', 'tag', 'teammat', 'ui', 'templat', 'feedback', 'question', 'edit', 'form', 'teammat', 'ui', 'templat', 'feedback', 'question', 'feedback', 'path', 'set', 'teammat', 'ui', 'templat', 'feedback', 'question', 'visibl', 'set', 'teammat', 'ui', 'templat', 'feedback', 'session', 'preview', 'form', 'teammat', 'ui', 'templat', 'feedback', 'session', 'addit', 'set', 'form', 'segment', 'teammat', 'ui', 'templat', 'feedback', 'session', 'form', 'teammates', 'ui', 'pagedata']"
InstructorFeedbackQuestionCopyPageData.java,UI,"['util', 'array', 'list', 'util', 'list', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'question', 'feedback', 'question', 'detail', 'teammat', 'ui', 'templat', 'feedback', 'question', 'copi', 'tabl', 'teammat', 'ui', 'templat', 'feedback', 'question', 'tabl', 'row', 'teammates', 'ui', 'pagedata']"
InstructorFeedbackQuestionVisibilityMessagePageData.java,UI,"['util', 'list', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammates', 'ui', 'pagedata']"
InstructorFeedbackRemindParticularStudentsPageData.java,UI,"['teammat', 'common', 'datatransf', 'feedback', 'session', 'respons', 'statu', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammates', 'ui', 'pagedata']"
